time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,location,latitude,longitude
2026-08-08 23:00:00,29.1,89,0.0,2.3,Lajpat Nagar,28.5677,77.2433
2026-08-09 00:00:00,28.5,89,0.1,3.1,Lajpat Nagar,28.5677,77.2433
2026-08-09 01:00:00,28.2,90,0.2,2.9,Lajpat Nagar,28.5677,77.2433
2026-08-09 02:00:00,27.5,91,0.5,4.7,Lajpat Nagar,28.5677,77.2433
2026-08-09 03:00:00,26.3,95,1.3,3.8,Lajpat Nagar,28.5677,77.2433
2026-08-09 04:00:00,26.1,95,0.7,4.6,Lajpat Nagar,28.5677,77.2433
2026-08-09 05:00:00,25.3,98,0.1,3.7,Lajpat Nagar,28.5677,77.2433
2026-08-09 06:00:00,25.9,98,0.0,1.7,Lajpat Nagar,28.5677,77.2433
2026-08-09 07:00:00,27.4,93,0.0,2.2,Lajpat Nagar,28.5677,77.2433
2026-08-09 08:00:00,29.2,86,0.0,3.6,Lajpat Nagar,28.5677,77.2433
2026-08-09 09:00:00,30.8,77,0.1,6.4,Lajpat Nagar,28.5677,77.2433
2026-08-09 10:00:00,31.6,74,0.1,7.1,Lajpat Nagar,28.5677,77.2433
2026-08-09 11:00:00,32.5,69,0.0,8.7,Lajpat Nagar,28.5677,77.2433
2026-08-09 12:00:00,33.1,64,0.3,6.5,Lajpat Nagar,28.5677,77.2433
2026-08-09 13:00:00,33.6,62,0.0,5.6,Lajpat Nagar,28.5677,77.2433
2026-08-09 14:00:00,33.9,61,0.0,4.8,Lajpat Nagar,28.5677,77.2433
2026-08-09 15:00:00,34.1,61,0.0,2.7,Lajpat Nagar,28.5677,77.2433
2026-08-09 16:00:00,33.8,62,0.0,4.3,Lajpat Nagar,28.5677,77.2433
2026-08-09 17:00:00,33.6,64,0.0,4.5,Lajpat Nagar,28.5677,77.2433
2026-08-09 18:00:00,32.1,73,0.1,4.1,Lajpat Nagar,28.5677,77.2433
2026-08-09 19:00:00,30.9,79,0.1,4.8,Lajpat Nagar,28.5677,77.2433
2026-08-09 20:00:00,30.2,82,0.0,4.1,Lajpat Nagar,28.5677,77.2433
2026-08-09 21:00:00,29.7,84,0.0,4.6,Lajpat Nagar,28.5677,77.2433
2026-08-09 22:00:00,29.3,84,0.0,3.9,Lajpat Nagar,28.5677,77.2433
2026-08-09 23:00:00,30.0,82,0.0,6.7,Lajpat Nagar,28.5677,77.2433
2026-08-10 00:00:00,29.4,84,0.0,6.0,Lajpat Nagar,28.5677,77.2433
2026-08-10 01:00:00,28.3,88,0.2,4.9,Lajpat Nagar,28.5677,77.2433
2026-08-10 02:00:00,27.4,92,0.1,6.1,Lajpat Nagar,28.5677,77.2433
2026-08-10 03:00:00,27.5,93,0.0,3.5,Lajpat Nagar,28.5677,77.2433
2026-08-10 04:00:00,27.6,93,0.0,4.4,Lajpat Nagar,28.5677,77.2433
2026-08-10 05:00:00,27.4,92,0.0,9.0,Lajpat Nagar,28.5677,77.2433
2026-08-10 06:00:00,27.0,91,0.1,8.5,Lajpat Nagar,28.5677,77.2433
2026-08-10 07:00:00,27.3,90,0.1,5.3,Lajpat Nagar,28.5677,77.2433
2026-08-10 08:00:00,28.4,86,0.0,6.3,Lajpat Nagar,28.5677,77.2433
2026-08-10 09:00:00,29.7,81,0.0,7.4,Lajpat Nagar,28.5677,77.2433
2026-08-10 10:00:00,31.0,75,0.0,5.1,Lajpat Nagar,28.5677,77.2433
2026-08-10 11:00:00,33.0,65,0.0,6.6,Lajpat Nagar,28.5677,77.2433
2026-08-10 12:00:00,33.1,65,0.0,5.2,Lajpat Nagar,28.5677,77.2433
2026-08-10 13:00:00,29.5,82,3.4,12.7,Lajpat Nagar,28.5677,77.2433
2026-08-10 14:00:00,28.9,87,2.8,2.7,Lajpat Nagar,28.5677,77.2433
2026-08-10 15:00:00,29.4,86,1.2,1.4,Lajpat Nagar,28.5677,77.2433
2026-08-10 16:00:00,29.6,84,0.1,2.4,Lajpat Nagar,28.5677,77.2433
2026-08-10 17:00:00,29.8,85,0.0,6.6,Lajpat Nagar,28.5677,77.2433
2026-08-10 18:00:00,29.2,88,0.3,7.0,Lajpat Nagar,28.5677,77.2433
2026-08-10 19:00:00,28.7,91,0.0,6.7,Lajpat Nagar,28.5677,77.2433
2026-08-10 20:00:00,28.5,92,0.0,5.2,Lajpat Nagar,28.5677,77.2433
2026-08-10 21:00:00,28.4,92,0.0,4.4,Lajpat Nagar,28.5677,77.2433
2026-08-10 22:00:00,28.3,92,0.0,4.2,Lajpat Nagar,28.5677,77.2433
2026-08-10 23:00:00,28.0,96,0.0,6.8,Lajpat Nagar,28.5677,77.2433
2026-08-11 00:00:00,27.6,96,0.2,10.1,Lajpat Nagar,28.5677,77.2433
2026-08-11 01:00:00,27.4,95,0.0,8.5,Lajpat Nagar,28.5677,77.2433
2026-08-11 02:00:00,27.2,96,0.1,8.7,Lajpat Nagar,28.5677,77.2433
2026-08-11 03:00:00,27.1,96,0.2,7.8,Lajpat Nagar,28.5677,77.2433
2026-08-11 04:00:00,27.1,91,0.4,8.7,Lajpat Nagar,28.5677,77.2433
2026-08-11 05:00:00,26.7,95,1.7,8.0,Lajpat Nagar,28.5677,77.2433
2026-08-11 06:00:00,26.8,95,0.1,7.3,Lajpat Nagar,28.5677,77.2433
2026-08-11 07:00:00,27.5,92,0.0,7.6,Lajpat Nagar,28.5677,77.2433
2026-08-11 08:00:00,28.3,87,0.0,6.0,Lajpat Nagar,28.5677,77.2433
2026-08-11 09:00:00,29.0,85,0.0,6.1,Lajpat Nagar,28.5677,77.2433
2026-08-11 10:00:00,30.1,81,0.1,4.2,Lajpat Nagar,28.5677,77.2433
2026-08-11 11:00:00,29.6,83,0.4,4.4,Lajpat Nagar,28.5677,77.2433
2026-08-11 12:00:00,28.7,84,2.6,7.3,Lajpat Nagar,28.5677,77.2433
2026-08-11 13:00:00,28.4,90,1.7,5.5,Lajpat Nagar,28.5677,77.2433
2026-08-11 14:00:00,29.3,89,0.6,4.7,Lajpat Nagar,28.5677,77.2433
2026-08-11 15:00:00,30.6,81,0.2,5.6,Lajpat Nagar,28.5677,77.2433
2026-08-11 16:00:00,30.7,78,0.1,5.1,Lajpat Nagar,28.5677,77.2433
2026-08-11 17:00:00,30.2,79,0.2,3.7,Lajpat Nagar,28.5677,77.2433
2026-08-11 18:00:00,30.0,81,0.0,2.8,Lajpat Nagar,28.5677,77.2433
2026-08-11 19:00:00,29.2,87,0.5,2.2,Lajpat Nagar,28.5677,77.2433
2026-08-11 20:00:00,28.8,90,0.5,4.2,Lajpat Nagar,28.5677,77.2433
2026-08-11 21:00:00,28.6,91,0.1,3.0,Lajpat Nagar,28.5677,77.2433
2026-08-11 22:00:00,28.2,93,0.0,3.7,Lajpat Nagar,28.5677,77.2433
2026-08-11 23:00:00,28.5,88,0.0,4.5,Lajpat Nagar,28.5677,77.2433
2026-08-12 00:00:00,28.2,91,0.0,3.3,Lajpat Nagar,28.5677,77.2433
2026-08-12 01:00:00,28.1,92,0.0,0.5,Lajpat Nagar,28.5677,77.2433
2026-08-12 02:00:00,27.6,94,0.0,2.7,Lajpat Nagar,28.5677,77.2433
2026-08-12 03:00:00,27.3,95,0.0,3.8,Lajpat Nagar,28.5677,77.2433
2026-08-12 04:00:00,27.1,96,0.0,2.5,Lajpat Nagar,28.5677,77.2433
2026-08-12 05:00:00,27.3,97,0.0,1.9,Lajpat Nagar,28.5677,77.2433
2026-08-12 06:00:00,27.4,97,0.0,2.8,Lajpat Nagar,28.5677,77.2433
2026-08-12 07:00:00,28.5,92,0.0,3.4,Lajpat Nagar,28.5677,77.2433
2026-08-12 08:00:00,30.0,83,0.0,2.4,Lajpat Nagar,28.5677,77.2433
2026-08-12 09:00:00,31.2,74,0.1,3.4,Lajpat Nagar,28.5677,77.2433
2026-08-12 10:00:00,32.1,69,0.1,2.7,Lajpat Nagar,28.5677,77.2433
2026-08-12 11:00:00,33.0,64,0.1,4.0,Lajpat Nagar,28.5677,77.2433
2026-08-12 12:00:00,33.4,63,0.1,3.1,Lajpat Nagar,28.5677,77.2433
2026-08-12 13:00:00,34.0,60,0.1,1.8,Lajpat Nagar,28.5677,77.2433
2026-08-12 14:00:00,34.3,60,0.1,0.6,Lajpat Nagar,28.5677,77.2433
2026-08-12 15:00:00,34.4,59,0.0,1.0,Lajpat Nagar,28.5677,77.2433
2026-08-12 16:00:00,34.4,57,0.3,1.2,Lajpat Nagar,28.5677,77.2433
2026-08-12 17:00:00,34.4,60,0.0,3.0,Lajpat Nagar,28.5677,77.2433
2026-08-12 18:00:00,31.4,76,0.1,10.2,Lajpat Nagar,28.5677,77.2433
2026-08-12 19:00:00,29.5,86,0.0,9.0,Lajpat Nagar,28.5677,77.2433
2026-08-12 20:00:00,28.5,88,0.0,4.4,Lajpat Nagar,28.5677,77.2433
2026-08-12 21:00:00,28.4,91,0.0,5.8,Lajpat Nagar,28.5677,77.2433
2026-08-12 22:00:00,28.2,94,0.0,5.8,Lajpat Nagar,28.5677,77.2433
2026-08-12 23:00:00,29.7,86,0.0,4.3,Lajpat Nagar,28.5677,77.2433
2026-08-13 00:00:00,29.1,89,0.0,3.4,Lajpat Nagar,28.5677,77.2433
2026-08-13 01:00:00,28.8,89,0.0,4.1,Lajpat Nagar,28.5677,77.2433
2026-08-13 02:00:00,28.6,89,0.0,4.5,Lajpat Nagar,28.5677,77.2433
2026-08-13 03:00:00,28.4,89,0.0,5.6,Lajpat Nagar,28.5677,77.2433
2026-08-13 04:00:00,28.0,92,0.0,3.2,Lajpat Nagar,28.5677,77.2433
2026-08-13 05:00:00,26.9,96,0.0,4.7,Lajpat Nagar,28.5677,77.2433
2026-08-13 06:00:00,26.6,98,0.1,10.9,Lajpat Nagar,28.5677,77.2433
2026-08-13 07:00:00,28.0,94,0.0,7.0,Lajpat Nagar,28.5677,77.2433
2026-08-13 08:00:00,30.2,81,0.0,4.0,Lajpat Nagar,28.5677,77.2433
2026-08-13 09:00:00,31.7,76,0.0,3.2,Lajpat Nagar,28.5677,77.2433
2026-08-13 10:00:00,32.8,70,0.0,1.5,Lajpat Nagar,28.5677,77.2433
2026-08-13 11:00:00,32.1,71,0.1,2.8,Lajpat Nagar,28.5677,77.2433
2026-08-13 12:00:00,33.6,67,0.3,1.9,Lajpat Nagar,28.5677,77.2433
2026-08-13 13:00:00,31.9,71,0.3,7.8,Lajpat Nagar,28.5677,77.2433
2026-08-13 14:00:00,32.5,72,0.3,4.9,Lajpat Nagar,28.5677,77.2433
2026-08-13 15:00:00,33.6,65,0.1,4.8,Lajpat Nagar,28.5677,77.2433
2026-08-13 16:00:00,33.4,66,0.0,5.4,Lajpat Nagar,28.5677,77.2433
2026-08-13 17:00:00,30.0,89,0.7,4.5,Lajpat Nagar,28.5677,77.2433
2026-08-13 18:00:00,30.0,84,0.2,2.5,Lajpat Nagar,28.5677,77.2433
2026-08-13 19:00:00,29.7,88,0.0,2.7,Lajpat Nagar,28.5677,77.2433
2026-08-13 20:00:00,29.8,90,0.0,3.1,Lajpat Nagar,28.5677,77.2433
2026-08-13 21:00:00,29.9,89,0.0,3.0,Lajpat Nagar,28.5677,77.2433
2026-08-13 22:00:00,29.8,89,0.0,3.2,Lajpat Nagar,28.5677,77.2433
2026-08-13 23:00:00,30.3,89,0.0,2.1,Lajpat Nagar,28.5677,77.2433
2026-08-14 00:00:00,29.8,90,0.0,3.1,Lajpat Nagar,28.5677,77.2433
2026-08-14 01:00:00,29.4,90,0.0,4.1,Lajpat Nagar,28.5677,77.2433
2026-08-14 02:00:00,29.2,90,0.0,4.7,Lajpat Nagar,28.5677,77.2433
2026-08-14 03:00:00,28.9,90,0.0,4.5,Lajpat Nagar,28.5677,77.2433
2026-08-14 04:00:00,28.6,91,0.0,5.2,Lajpat Nagar,28.5677,77.2433
2026-08-14 05:00:00,27.1,97,0.0,1.9,Lajpat Nagar,28.5677,77.2433
2026-08-14 06:00:00,26.6,97,2.9,2.7,Lajpat Nagar,28.5677,77.2433
2026-08-14 07:00:00,27.2,95,0.8,3.6,Lajpat Nagar,28.5677,77.2433
2026-08-14 08:00:00,28.1,91,0.2,4.1,Lajpat Nagar,28.5677,77.2433
2026-08-14 09:00:00,28.8,87,0.2,3.7,Lajpat Nagar,28.5677,77.2433
2026-08-14 10:00:00,30.0,80,0.1,1.3,Lajpat Nagar,28.5677,77.2433
2026-08-14 11:00:00,30.6,78,0.2,2.3,Lajpat Nagar,28.5677,77.2433
2026-08-14 12:00:00,30.7,80,0.5,2.3,Lajpat Nagar,28.5677,77.2433
2026-08-14 13:00:00,30.8,80,0.3,3.0,Lajpat Nagar,28.5677,77.2433
2026-08-14 14:00:00,30.3,80,0.4,6.4,Lajpat Nagar,28.5677,77.2433
2026-08-14 15:00:00,28.4,89,2.3,2.6,Lajpat Nagar,28.5677,77.2433
2026-08-14 16:00:00,28.9,86,0.3,1.3,Lajpat Nagar,28.5677,77.2433
2026-08-14 17:00:00,29.7,81,0.0,4.2,Lajpat Nagar,28.5677,77.2433
2026-08-14 18:00:00,29.2,83,0.0,3.7,Lajpat Nagar,28.5677,77.2433
2026-08-14 19:00:00,28.7,87,0.0,3.7,Lajpat Nagar,28.5677,77.2433
2026-08-14 20:00:00,28.4,88,0.0,4.0,Lajpat Nagar,28.5677,77.2433
2026-08-14 21:00:00,28.3,89,0.0,0.9,Lajpat Nagar,28.5677,77.2433
2026-08-14 22:00:00,28.1,90,0.0,2.8,Lajpat Nagar,28.5677,77.2433
2026-08-14 23:00:00,28.2,88,0.0,2.9,Lajpat Nagar,28.5677,77.2433
2026-08-15 00:00:00,28.0,90,0.0,1.9,Lajpat Nagar,28.5677,77.2433
2026-08-15 01:00:00,27.6,92,0.0,2.0,Lajpat Nagar,28.5677,77.2433
2026-08-15 02:00:00,27.4,94,0.0,1.9,Lajpat Nagar,28.5677,77.2433
2026-08-15 03:00:00,27.1,95,0.0,2.8,Lajpat Nagar,28.5677,77.2433
2026-08-15 04:00:00,27.1,97,0.0,1.5,Lajpat Nagar,28.5677,77.2433
2026-08-15 05:00:00,26.7,95,0.0,6.0,Lajpat Nagar,28.5677,77.2433
2026-08-15 06:00:00,26.8,97,0.4,3.7,Lajpat Nagar,28.5677,77.2433
2026-08-15 07:00:00,26.9,97,0.5,3.1,Lajpat Nagar,28.5677,77.2433
2026-08-15 08:00:00,27.9,92,0.2,2.6,Lajpat Nagar,28.5677,77.2433
2026-08-15 09:00:00,28.6,87,0.0,2.3,Lajpat Nagar,28.5677,77.2433
2026-08-15 10:00:00,30.1,81,0.0,1.8,Lajpat Nagar,28.5677,77.2433
2026-08-15 11:00:00,32.3,70,0.0,6.9,Lajpat Nagar,28.5677,77.2433
2026-08-15 12:00:00,32.8,68,0.2,8.2,Lajpat Nagar,28.5677,77.2433
2026-08-15 13:00:00,30.8,76,2.2,8.2,Lajpat Nagar,28.5677,77.2433
2026-08-15 14:00:00,32.0,74,0.3,3.9,Lajpat Nagar,28.5677,77.2433
2026-08-15 15:00:00,32.7,66,0.2,7.6,Lajpat Nagar,28.5677,77.2433
2026-08-15 16:00:00,32.6,66,0.1,6.6,Lajpat Nagar,28.5677,77.2433
2026-08-15 17:00:00,31.8,73,0.0,10.4,Lajpat Nagar,28.5677,77.2433
2026-08-15 18:00:00,31.1,80,0.1,5.4,Lajpat Nagar,28.5677,77.2433
2026-08-15 19:00:00,30.5,83,0.0,4.8,Lajpat Nagar,28.5677,77.2433
2026-08-15 20:00:00,30.1,86,0.0,4.2,Lajpat Nagar,28.5677,77.2433
2026-08-15 21:00:00,29.7,88,0.0,3.7,Lajpat Nagar,28.5677,77.2433
2026-08-15 22:00:00,29.3,90,0.0,3.4,Lajpat Nagar,28.5677,77.2433
2026-08-15 23:00:00,29.3,86,0.0,8.4,Lajpat Nagar,28.5677,77.2433
2026-08-16 00:00:00,28.9,88,0.0,7.5,Lajpat Nagar,28.5677,77.2433
2026-08-16 01:00:00,28.7,89,0.0,6.5,Lajpat Nagar,28.5677,77.2433
2026-08-16 02:00:00,28.4,88,0.1,5.6,Lajpat Nagar,28.5677,77.2433
2026-08-16 03:00:00,26.5,93,2.0,6.5,Lajpat Nagar,28.5677,77.2433
2026-08-16 04:00:00,26.4,93,0.5,9.0,Lajpat Nagar,28.5677,77.2433
2026-08-16 05:00:00,27.8,88,0.0,10.1,Lajpat Nagar,28.5677,77.2433
2026-08-16 06:00:00,27.9,86,0.1,10.3,Lajpat Nagar,28.5677,77.2433
2026-08-16 07:00:00,28.6,80,0.1,11.2,Lajpat Nagar,28.5677,77.2433
2026-08-16 08:00:00,29.5,78,0.0,9.2,Lajpat Nagar,28.5677,77.2433
2026-08-16 09:00:00,30.3,75,0.0,8.2,Lajpat Nagar,28.5677,77.2433
2026-08-16 10:00:00,31.8,71,0.0,6.4,Lajpat Nagar,28.5677,77.2433
2026-08-16 11:00:00,32.6,68,0.0,6.7,Lajpat Nagar,28.5677,77.2433
2026-08-16 12:00:00,32.9,65,0.2,7.1,Lajpat Nagar,28.5677,77.2433
2026-08-16 13:00:00,33.3,65,0.1,5.4,Lajpat Nagar,28.5677,77.2433
2026-08-16 14:00:00,33.4,65,0.0,7.2,Lajpat Nagar,28.5677,77.2433
2026-08-16 15:00:00,33.4,65,0.1,10.1,Lajpat Nagar,28.5677,77.2433
2026-08-16 16:00:00,32.9,66,0.1,7.3,Lajpat Nagar,28.5677,77.2433
2026-08-16 17:00:00,32.2,72,0.0,4.4,Lajpat Nagar,28.5677,77.2433
2026-08-16 18:00:00,31.5,80,0.0,2.0,Lajpat Nagar,28.5677,77.2433
2026-08-16 19:00:00,30.4,85,0.1,5.9,Lajpat Nagar,28.5677,77.2433
2026-08-16 20:00:00,29.7,87,0.3,5.7,Lajpat Nagar,28.5677,77.2433
2026-08-16 21:00:00,29.3,87,0.1,6.0,Lajpat Nagar,28.5677,77.2433
2026-08-16 22:00:00,29.0,87,0.1,4.7,Lajpat Nagar,28.5677,77.2433
2026-08-16 23:00:00,29.4,84,0.1,6.6,Lajpat Nagar,28.5677,77.2433
2026-07-18 00:00:00,32.2,66,0.0,4.8,Karol Bagh,28.6514,77.1907
2026-07-18 01:00:00,31.5,67,0.0,3.7,Karol Bagh,28.6514,77.1907
2026-07-18 02:00:00,31.1,66,0.0,3.7,Karol Bagh,28.6514,77.1907
2026-07-18 03:00:00,31.0,64,0.0,4.3,Karol Bagh,28.6514,77.1907
2026-07-18 04:00:00,30.9,62,0.0,6.7,Karol Bagh,28.6514,77.1907
2026-07-18 05:00:00,31.3,66,0.0,10.3,Karol Bagh,28.6514,77.1907
2026-07-18 06:00:00,31.2,60,0.0,10.2,Karol Bagh,28.6514,77.1907
2026-07-18 07:00:00,32.0,56,0.0,9.8,Karol Bagh,28.6514,77.1907
2026-07-18 08:00:00,32.3,57,0.0,8.7,Karol Bagh,28.6514,77.1907
2026-07-18 09:00:00,33.1,57,0.0,9.8,Karol Bagh,28.6514,77.1907
2026-07-18 10:00:00,34.7,52,0.0,12.5,Karol Bagh,28.6514,77.1907
2026-07-18 11:00:00,35.4,49,0.0,13.9,Karol Bagh,28.6514,77.1907
2026-07-18 12:00:00,35.7,48,0.0,12.9,Karol Bagh,28.6514,77.1907
2026-07-18 13:00:00,36.2,46,0.0,11.2,Karol Bagh,28.6514,77.1907
2026-07-18 14:00:00,36.2,45,0.0,9.6,Karol Bagh,28.6514,77.1907
2026-07-18 15:00:00,36.6,43,0.0,8.9,Karol Bagh,28.6514,77.1907
2026-07-18 16:00:00,36.2,44,0.0,7.5,Karol Bagh,28.6514,77.1907
2026-07-18 17:00:00,36.6,41,0.0,4.5,Karol Bagh,28.6514,77.1907
2026-07-18 18:00:00,36.0,44,0.0,4.8,Karol Bagh,28.6514,77.1907
2026-07-18 19:00:00,34.7,48,0.0,6.5,Karol Bagh,28.6514,77.1907
2026-07-18 20:00:00,34.2,50,0.0,5.3,Karol Bagh,28.6514,77.1907
2026-07-18 21:00:00,34.3,54,0.0,3.5,Karol Bagh,28.6514,77.1907
2026-07-18 22:00:00,34.0,55,0.0,1.2,Karol Bagh,28.6514,77.1907
2026-07-18 23:00:00,34.0,58,0.0,2.3,Karol Bagh,28.6514,77.1907
2026-07-19 00:00:00,32.9,58,0.0,3.8,Karol Bagh,28.6514,77.1907
2026-07-19 01:00:00,32.3,63,0.0,2.8,Karol Bagh,28.6514,77.1907
2026-07-19 02:00:00,31.5,67,0.0,4.4,Karol Bagh,28.6514,77.1907
2026-07-19 03:00:00,31.1,69,0.0,4.5,Karol Bagh,28.6514,77.1907
2026-07-19 04:00:00,30.6,70,0.0,4.7,Karol Bagh,28.6514,77.1907
2026-07-19 05:00:00,29.9,83,0.0,2.1,Karol Bagh,28.6514,77.1907
2026-07-19 06:00:00,30.6,77,0.0,6.4,Karol Bagh,28.6514,77.1907
2026-07-19 07:00:00,31.8,70,0.0,6.1,Karol Bagh,28.6514,77.1907
2026-07-19 08:00:00,32.7,61,0.0,7.6,Karol Bagh,28.6514,77.1907
2026-07-19 09:00:00,33.2,57,0.0,6.9,Karol Bagh,28.6514,77.1907
2026-07-19 10:00:00,34.4,52,0.0,7.9,Karol Bagh,28.6514,77.1907
2026-07-19 11:00:00,35.7,47,0.0,11.0,Karol Bagh,28.6514,77.1907
2026-07-19 12:00:00,36.1,46,0.0,11.1,Karol Bagh,28.6514,77.1907
2026-07-19 13:00:00,35.7,49,0.0,8.2,Karol Bagh,28.6514,77.1907
2026-07-19 14:00:00,36.2,47,0.0,5.3,Karol Bagh,28.6514,77.1907
2026-07-19 15:00:00,35.8,49,0.0,5.0,Karol Bagh,28.6514,77.1907
2026-07-19 16:00:00,34.1,58,1.0,5.9,Karol Bagh,28.6514,77.1907
2026-07-19 17:00:00,37.1,42,0.0,5.3,Karol Bagh,28.6514,77.1907
2026-07-19 18:00:00,35.2,50,0.4,8.1,Karol Bagh,28.6514,77.1907
2026-07-19 19:00:00,32.4,72,0.1,11.0,Karol Bagh,28.6514,77.1907
2026-07-19 20:00:00,31.8,77,0.0,8.1,Karol Bagh,28.6514,77.1907
2026-07-19 21:00:00,31.6,77,0.1,5.5,Karol Bagh,28.6514,77.1907
2026-07-19 22:00:00,31.0,80,0.6,5.8,Karol Bagh,28.6514,77.1907
2026-07-19 23:00:00,31.8,76,0.6,8.7,Karol Bagh,28.6514,77.1907
2026-07-20 00:00:00,30.4,83,0.0,6.8,Karol Bagh,28.6514,77.1907
2026-07-20 01:00:00,29.1,88,0.0,9.0,Karol Bagh,28.6514,77.1907
2026-07-20 02:00:00,28.4,88,0.0,7.0,Karol Bagh,28.6514,77.1907
2026-07-20 03:00:00,28.6,87,0.0,2.8,Karol Bagh,28.6514,77.1907
2026-07-20 04:00:00,27.2,93,3.8,10.4,Karol Bagh,28.6514,77.1907
2026-07-20 05:00:00,28.8,81,1.1,8.5,Karol Bagh,28.6514,77.1907
2026-07-20 06:00:00,28.9,83,0.1,6.6,Karol Bagh,28.6514,77.1907
2026-07-20 07:00:00,27.9,87,1.2,3.5,Karol Bagh,28.6514,77.1907
2026-07-20 08:00:00,27.4,94,5.8,3.9,Karol Bagh,28.6514,77.1907
2026-07-20 09:00:00,28.9,89,0.6,5.0,Karol Bagh,28.6514,77.1907
2026-07-20 10:00:00,29.5,86,0.7,1.8,Karol Bagh,28.6514,77.1907
2026-07-20 11:00:00,32.2,67,0.3,5.6,Karol Bagh,28.6514,77.1907
2026-07-20 12:00:00,30.7,75,2.0,6.7,Karol Bagh,28.6514,77.1907
2026-07-20 13:00:00,29.7,82,6.0,11.2,Karol Bagh,28.6514,77.1907
2026-07-20 14:00:00,29.9,81,0.4,8.6,Karol Bagh,28.6514,77.1907
2026-07-20 15:00:00,30.8,78,0.2,4.5,Karol Bagh,28.6514,77.1907
2026-07-20 16:00:00,31.0,77,0.0,3.8,Karol Bagh,28.6514,77.1907
2026-07-20 17:00:00,29.5,81,0.0,4.1,Karol Bagh,28.6514,77.1907
2026-07-20 18:00:00,27.5,92,6.3,3.8,Karol Bagh,28.6514,77.1907
2026-07-20 19:00:00,27.4,94,2.9,2.6,Karol Bagh,28.6514,77.1907
2026-07-20 20:00:00,27.6,94,1.0,1.7,Karol Bagh,28.6514,77.1907
2026-07-20 21:00:00,27.7,95,0.5,1.5,Karol Bagh,28.6514,77.1907
2026-07-20 22:00:00,27.6,94,0.1,1.8,Karol Bagh,28.6514,77.1907
2026-07-20 23:00:00,26.6,96,0.0,1.4,Karol Bagh,28.6514,77.1907
2026-07-21 00:00:00,26.8,96,0.2,3.1,Karol Bagh,28.6514,77.1907
2026-07-21 01:00:00,26.7,95,0.9,6.2,Karol Bagh,28.6514,77.1907
2026-07-21 02:00:00,26.5,95,0.3,7.2,Karol Bagh,28.6514,77.1907
2026-07-21 03:00:00,26.3,94,0.1,7.9,Karol Bagh,28.6514,77.1907
2026-07-21 04:00:00,26.2,92,0.1,6.1,Karol Bagh,28.6514,77.1907
2026-07-21 05:00:00,26.5,92,0.5,4.4,Karol Bagh,28.6514,77.1907
2026-07-21 06:00:00,26.0,93,3.7,6.2,Karol Bagh,28.6514,77.1907
2026-07-21 07:00:00,26.0,94,1.0,9.7,Karol Bagh,28.6514,77.1907
2026-07-21 08:00:00,26.6,91,0.2,9.9,Karol Bagh,28.6514,77.1907
2026-07-21 09:00:00,27.3,87,0.1,8.8,Karol Bagh,28.6514,77.1907
2026-07-21 10:00:00,28.3,82,0.2,9.4,Karol Bagh,28.6514,77.1907
2026-07-21 11:00:00,26.8,94,0.1,10.5,Karol Bagh,28.6514,77.1907
2026-07-21 12:00:00,28.0,92,0.9,6.9,Karol Bagh,28.6514,77.1907
2026-07-21 13:00:00,29.9,82,0.5,6.5,Karol Bagh,28.6514,77.1907
2026-07-21 14:00:00,28.7,84,1.5,7.9,Karol Bagh,28.6514,77.1907
2026-07-21 15:00:00,28.2,87,1.5,9.7,Karol Bagh,28.6514,77.1907
2026-07-21 16:00:00,28.8,85,0.6,5.8,Karol Bagh,28.6514,77.1907
2026-07-21 17:00:00,29.7,80,0.1,8.6,Karol Bagh,28.6514,77.1907
2026-07-21 18:00:00,29.3,79,0.3,6.0,Karol Bagh,28.6514,77.1907
2026-07-21 19:00:00,28.6,85,0.2,4.1,Karol Bagh,28.6514,77.1907
2026-07-21 20:00:00,28.5,85,0.0,6.9,Karol Bagh,28.6514,77.1907
2026-07-21 21:00:00,28.2,86,0.1,7.5,Karol Bagh,28.6514,77.1907
2026-07-21 22:00:00,27.9,87,0.0,9.7,Karol Bagh,28.6514,77.1907
2026-07-21 23:00:00,27.1,93,0.1,11.4,Karol Bagh,28.6514,77.1907
2026-07-22 00:00:00,26.8,93,0.1,10.6,Karol Bagh,28.6514,77.1907
2026-07-22 01:00:00,26.6,93,0.1,8.9,Karol Bagh,28.6514,77.1907
2026-07-22 02:00:00,26.6,94,0.0,8.0,Karol Bagh,28.6514,77.1907
2026-07-22 03:00:00,26.0,95,1.3,10.8,Karol Bagh,28.6514,77.1907
2026-07-22 04:00:00,25.8,95,0.5,10.6,Karol Bagh,28.6514,77.1907
2026-07-22 05:00:00,26.1,96,0.6,11.3,Karol Bagh,28.6514,77.1907
2026-07-22 06:00:00,26.1,96,0.8,12.3,Karol Bagh,28.6514,77.1907
2026-07-22 07:00:00,26.6,91,0.4,13.2,Karol Bagh,28.6514,77.1907
2026-07-22 08:00:00,27.1,84,0.9,15.4,Karol Bagh,28.6514,77.1907
2026-07-22 09:00:00,28.8,78,0.3,13.8,Karol Bagh,28.6514,77.1907
2026-07-22 10:00:00,30.2,70,0.3,13.6,Karol Bagh,28.6514,77.1907
2026-07-22 11:00:00,30.7,67,0.3,14.3,Karol Bagh,28.6514,77.1907
